Device ID,User,Total Backup Data (MB),OS,Device Added
1793875,520153,16587.18,Mac OS X,05/29/18 18:36
1793716,1413917,5514.17,Windows,05/29/18 17:35
1793546,1413847,30983.20,Windows,05/29/18 16:52
1793492,1413821,13789.82,Windows,05/29/18 16:40
1783551,200285,2879.03,Mac OS X,05/24/18 06:13
1781729,328319,59734.18,Windows,05/23/18 15:21
1779497,693862,8823.90,Mac OS X,05/22/18 19:42
1779236,237188,56550.25,Mac OS X,05/22/18 18:08
1778930,522633,16849.61,Windows,05/22/18 17:04
1778606,633188,101747.82,Windows,05/22/18 15:46
1777976,238397,79745.70,Mac OS X,05/22/18 12:29
1776140,1404104,12069.93,Mac OS X,05/21/18 17:53
1772891,266546,10591.42,Windows,05/18/18 17:49
1772322,237587,40408.25,Windows,05/18/18 17:09
1764046,748302,21535.83,Windows,05/17/18 22:10
1761968,1340953,645.51,Windows,05/17/18 06:16
1761509,416958,42165.19,Windows,05/16/18 21:37
1758312,567816,409.98,Windows,05/15/18 16:35
1758123,205879,99894.54,Windows,05/15/18 15:42
1755294,1394384,32772.99,Mac OS X,05/14/18 17:21
1755240,567946,78092.39,Windows,05/14/18 17:03
1755176,238658,339.16,Windows,05/14/18 16:45
1755134,1394352,8026.04,Windows,05/14/18 16:32
1755130,1394350,36005.71,Windows,05/14/18 16:32
1755129,1394348,14420.17,Windows,05/14/18 16:31
1751423,1392365,84829.68,Mac OS X,05/11/18 17:50
1750192,1390876,12510.39,Windows,05/11/18 09:44
1749747,731804,742.85,Windows,05/11/18 02:39
1748262,144236,353.12,Windows,05/10/18 16:11
1746127,240549,28596.20,Windows,05/09/18 17:31
1743310,1387392,67103.05,Mac OS X,05/08/18 15:45
1741157,1381328,14767.44,Windows,05/07/18 17:58
1741016,1381285,64331.93,Windows,05/07/18 16:57
1741015,1381284,28596.85,Windows,05/07/18 16:57
1740913,237185,30712.00,Mac OS X,05/07/18 16:43
1740885,1381230,14500.84,Windows,05/07/18 16:31
1740880,1381229,2948.29,Windows,05/07/18 16:29
1738510,245211,26537.91,Mac OS X,05/04/18 21:19
1738155,245765,75422.14,Windows,05/04/18 18:12
1735815,466486,64863.27,Windows,05/03/18 18:49
1735683,237660,12151.71,Windows,05/03/18 17:50
1733998,615587,42504.69,Mac OS X,05/03/18 00:22
1733784,245550,33111.48,Windows,05/02/18 21:32
1732978,237659,31955.93,Windows,05/02/18 16:34
1732802,1376929,3029.09,Windows,05/02/18 16:10
1730906,247678,47331.38,Windows,05/01/18 22:47
1728258,237823,17207.05,Windows,04/30/18 22:45
1728178,254715,22334.37,Windows,04/30/18 22:04
1727354,1374172,17253.92,Windows,04/30/18 16:15
1727344,1374165,5614.53,Windows,04/30/18 16:11
1727055,1374083,34481.23,Windows,04/30/18 14:11
1725823,1363262,46276.51,Windows,04/30/18 01:54
1725432,1373373,4114.81,Windows,04/28/18 12:17
1721985,551920,11687.67,Windows,04/26/18 20:35
1719289,245899,24358.40,Windows,04/25/18 21:20
1718851,307004,17524.81,Windows,04/25/18 17:40
1718601,284704,18946.06,Windows,04/25/18 15:46
1716814,184513,86758.09,Mac OS X,04/24/18 21:33
1713393,1367231,10234.82,Windows,04/23/18 17:01
1713390,1367228,19225.27,Windows,04/23/18 17:01
1713370,1367221,69589.97,Windows,04/23/18 16:53
1713322,1216132,96623.76,Windows,04/23/18 16:34
1713323,1367211,91303.02,Windows,04/23/18 16:34
1713321,1367210,11190.91,Windows,04/23/18 16:33
1713320,1367209,29731.02,Windows,04/23/18 16:33
1713319,1367208,19122.56,Windows,04/23/18 16:33
1710822,199209,272.24,Windows,04/21/18 14:38
1710419,615757,105154.52,Windows,04/20/18 21:35
1710276,239973,118211.62,Windows,04/20/18 20:20
1709774,284704,558.58,Windows,04/20/18 15:57
1709338,417993,33254.77,Windows,04/20/18 13:23
1707337,199602,11835.28,Windows,04/19/18 22:39
1705934,245624,25292.43,Windows,04/19/18 18:06
1703792,418005,21281.58,Windows,04/19/18 00:23
1701160,349456,5141.57,Windows,04/18/18 00:14
1700906,1315129,7472.82,Windows,04/17/18 21:13
1700841,1361635,12847.98,Windows,04/17/18 20:34
1700756,722388,8178.32,Windows,04/17/18 19:54
1700570,245461,17850.75,Mac OS X,04/17/18 18:46
1700331,657011,10915.44,Windows,04/17/18 17:07
1700009,1361264,15354.50,Windows,04/17/18 15:10
1698153,1359697,115299.68,Windows,04/17/18 04:30
1696848,747552,68240.69,Windows,04/16/18 18:38
1696753,1358861,28359.09,Windows,04/16/18 18:20
1696483,1358621,13937.08,Windows,04/16/18 17:00
1696476,1358619,20230.28,Windows,04/16/18 16:58
1696444,1358604,16979.42,Windows,04/16/18 16:45
1691792,416966,47860.20,Windows,04/13/18 22:22
1689297,719755,17226.10,Windows,04/13/18 15:57
1689093,245911,8392.88,Windows,04/13/18 14:52
1683065,1351621,16808.75,Mac OS X,04/12/18 21:31
1682844,301426,4230.42,Mac OS X,04/12/18 19:37
1682682,1351631,45236.49,Windows,04/12/18 18:35
1682681,701348,2493.02,Windows,04/12/18 18:35
1682431,1286141,32531.32,Windows,04/12/18 17:12
1682213,1351442,23969.47,Windows,04/12/18 16:07
1679204,747556,35162.13,Windows,04/11/18 20:57
1676393,425033,12329.25,Windows,04/10/18 23:45
1675957,1348076,23979.06,Windows,04/10/18 19:46
1675827,270751,48088.50,Windows,04/10/18 18:55
1675785,245603,71576.61,Windows,04/10/18 18:43
1673526,1347845,16556.00,Windows,04/10/18 16:06
1673061,1347477,5063.96,Windows,04/10/18 13:59
1668344,1332525,17845.15,Windows,04/09/18 08:05
1664978,1243391,15692.87,Mac OS X,04/06/18 06:28
1664655,673897,9071.62,Windows,04/05/18 23:01
1664437,1207228,11818.92,Mac OS X,04/05/18 20:13
1663860,1340953,16949.98,Windows,04/05/18 15:48
1661547,269064,78469.40,Windows,04/04/18 19:47
1661221,238219,14752.25,Windows,04/04/18 16:58
1658434,245440,10618.63,Mac OS X,04/03/18 20:53
1657069,238145,22083.17,Windows,04/03/18 16:14
1656834,1337478,12509.91,Windows,04/03/18 15:08
1654127,1335105,55616.68,Windows,04/02/18 18:35
1654016,1334830,62043.07,Windows,04/02/18 18:00
1653955,1334807,12828.83,Windows,04/02/18 17:38
1653953,1334806,25244.23,Windows,04/02/18 17:36
1653941,1334800,18537.50,Windows,04/02/18 17:33
1653836,1334768,7312.33,Windows,04/02/18 16:53
1651538,719164,22874.57,Windows,03/30/18 22:30
1651226,328323,18010.91,Windows,03/30/18 18:54
1650930,1332545,56480.53,Windows,03/30/18 16:47
1650872,1332525,2191.46,Windows,03/30/18 16:21
1648280,270748,23563.17,Windows,03/29/18 19:59
1646995,702783,13226.02,Windows,03/29/18 11:02
1646057,615756,9955.30,Windows,03/28/18 22:47
1645807,244539,281.24,Windows,03/28/18 20:01
1645449,237690,2508.95,Windows,03/28/18 17:14
1644952,536416,22598.95,Windows,03/28/18 14:05
1642704,615753,22248.04,Mac OS X,03/27/18 20:22
1642075,371545,13727.79,Windows,03/27/18 17:09
1641653,973808,12246.87,Windows,03/27/18 14:28
1641529,1326497,9571.19,Windows,03/27/18 14:03
1639201,1325498,16219.33,Mac OS X,03/26/18 18:06
1638954,1325400,292.48,Windows,03/26/18 16:59
1638913,424892,11631.53,Windows,03/26/18 16:45
1638905,1325388,9727.54,Windows,03/26/18 16:43
1638904,1325387,9839.95,Windows,03/26/18 16:43
1638900,1325385,19396.56,Windows,03/26/18 16:41
1638896,1325382,13814.57,Windows,03/26/18 16:40
1638894,1325381,59031.93,Windows,03/26/18 16:40
1638841,1325369,15176.49,Windows,03/26/18 16:28
1638802,1208735,549.62,Windows,03/26/18 16:12
1638799,1325344,15814.72,Windows,03/26/18 16:12
1631588,237342,120.24,Windows,03/22/18 22:10
1631500,232898,306.86,Windows,03/22/18 21:23
1631344,1321269,449.35,Mac OS X,03/22/18 20:17
1631148,416691,5108.31,Windows,03/22/18 19:03
1630638,636025,10899.94,Mac OS X,03/22/18 16:39
1630637,1321188,22984.30,Mac OS X,03/22/18 16:39
1628289,163688,95371.95,Windows,03/21/18 22:27
1628247,556548,17116.69,Mac OS X,03/21/18 22:00
1624624,245152,25433.38,Windows,03/20/18 21:35
1621086,237683,18559.93,Windows,03/20/18 18:32
1618679,1315043,65040.16,Mac OS X,03/19/18 19:59
1617082,303434,286.94,Windows,03/19/18 17:26
1617008,1314619,11956.47,Windows,03/19/18 16:53
1614640,825779,9525.82,Windows,03/16/18 20:47
1614638,271541,13938.60,Mac OS X,03/16/18 20:46
1614594,240592,63569.09,Windows,03/16/18 20:16
1614115,619932,7636.98,Windows,03/16/18 16:05
1614057,303434,43179.73,Windows,03/16/18 15:41
1613337,620053,20349.27,Windows,03/16/18 10:36
1612204,1312169,32758.99,Mac OS X,03/15/18 19:04
1612139,242888,17963.63,Mac OS X,03/15/18 18:30
1612031,240554,132585.17,Windows,03/15/18 17:35
1611539,269633,6226.47,Windows,03/15/18 15:11
1609806,1310854,11943.08,Windows,03/14/18 23:58
1609539,806101,8731.60,Mac OS X,03/14/18 20:31
1609501,615698,27586.73,Mac OS X,03/14/18 20:06
1602126,609420,192171.68,Mac OS X,03/12/18 17:56
1601912,1305250,11216.69,Windows,03/12/18 16:33
1601913,1305249,3085.60,Windows,03/12/18 16:33
1599701,236260,4116.35,Windows,03/09/18 21:48
1597156,245550,232.61,Windows,03/09/18 01:17
1594179,615503,3365.95,Windows,03/07/18 23:57
1594148,437140,33995.03,Mac OS X,03/07/18 23:23
1593297,1300701,4394.54,Windows,03/07/18 15:25
1591832,1299795,84056.55,Mac OS X,03/07/18 00:37
1591573,1089179,17617.81,Windows,03/06/18 21:49
1591347,245690,24075.75,Windows,03/06/18 20:21
1591254,238155,11893.50,Windows,03/06/18 19:46
1591103,426488,4729.79,Windows,03/06/18 18:54
1590386,1299368,1108.36,Windows,03/06/18 15:04
1588754,1298354,21851.38,Mac OS X,03/05/18 22:02
1588089,1298075,104240.50,Windows,03/05/18 17:32
1587572,288150,764.54,Windows,03/05/18 14:40
1585019,329199,160371.97,Mac OS X,03/02/18 20:37
1583027,284704,130.65,Windows,03/01/18 23:10
1582266,1294960,26137.51,Windows,03/01/18 18:32
1582034,1294883,173.76,Windows,03/01/18 16:50
1580278,244440,32731.87,Windows,03/01/18 00:09
1579703,654258,35193.95,Windows,02/28/18 19:45
1579013,238657,118078.15,Windows,02/28/18 16:26
1577202,1021671,25693.07,Windows,02/27/18 22:24
1577116,237302,14439.88,Windows,02/27/18 21:51
1572280,595473,24416.78,Windows,02/26/18 17:11
1571552,747585,4201.63,Windows,02/26/18 14:29
1568982,240535,19323.66,Windows,02/23/18 18:32
1568372,1285325,18811.27,Windows,02/23/18 14:04
1566957,426065,76954.43,Windows,02/22/18 21:19
1566885,442692,1367.07,Windows,02/22/18 20:48
1563843,723328,41608.61,Windows,02/21/18 21:13
1559899,1280745,5228.92,Mac OS X,02/20/18 22:33
1556837,1278827,25616.90,Windows,02/19/18 16:51
1549658,199209,275.97,Windows,02/15/18 16:20
1548643,1275194,20966.51,Windows,02/15/18 09:05
1547543,163017,3228.05,Windows,02/14/18 20:53
1547463,241009,81906.02,Windows,02/14/18 20:22
1542683,1271475,22780.81,Windows,02/12/18 22:14
1542632,238100,14122.56,Windows,02/12/18 21:41
1541901,1271046,45804.24,Windows,02/12/18 16:40
1541873,142917,98.14,Windows,02/12/18 16:31
1541826,199557,3969.23,Windows,02/12/18 16:17
1541628,424601,126424.89,Windows,02/12/18 15:20
1540032,235539,413.62,Windows,02/12/18 02:49
1539529,197472,114.90,Windows,02/10/18 21:03
1539524,197472,60.55,Windows,02/10/18 20:30
1539151,195035,1225.42,Mac OS X,02/09/18 22:24
1538992,196965,5533.97,Windows,02/09/18 20:39
1538394,718961,21391.22,Windows,02/09/18 16:19
1536516,245546,142035.96,Windows,02/08/18 21:01
1530027,241860,39362.93,Windows,02/06/18 16:50
1527950,1256500,156626.82,Mac OS X,02/06/18 00:00
1526961,658192,531.83,Windows,02/05/18 17:23
1526909,1252461,42822.29,Windows,02/05/18 17:07
1526866,1252445,14819.08,Windows,02/05/18 16:57
1519408,249235,43.24,Mac OS X,02/01/18 23:25
1518937,371543,13165.96,Windows,02/01/18 19:35
1518509,237338,65432.44,Windows,02/01/18 17:57
1517494,238861,20157.02,Windows,02/01/18 15:48
1516373,1104350,780.16,Windows,02/01/18 06:08
1515773,203218,8275.72,Mac OS X,01/31/18 21:10
1515609,267717,27046.64,Windows,01/31/18 19:42
1515147,1243377,21276.61,Mac OS X,01/31/18 16:13
1515060,1243580,82565.01,Mac OS X,01/31/18 15:24
1512569,1243361,2426.50,Windows,01/30/18 16:00
1510556,269109,35737.22,Windows,01/29/18 21:02
1510028,1240320,187289.33,Windows,01/29/18 18:18
1509468,1240085,5344.82,Windows,01/29/18 16:42
1509465,1240084,26206.95,Windows,01/29/18 16:40
1507281,589512,25305.24,Windows,01/26/18 22:47
1504177,186162,52905.20,Mac OS X,01/25/18 19:44
1503874,1236737,4045.73,Mac OS X,01/25/18 17:14
1503867,238260,45727.78,Windows,01/25/18 17:12
1501157,245733,13685.35,Mac OS X,01/24/18 15:37
1499411,237348,33152.42,Windows,01/23/18 22:33
1499269,721813,477.08,Windows,01/23/18 21:38
1498787,242372,9193.80,Windows,01/23/18 18:28
1496535,1233675,178235.10,Mac OS X,01/22/18 22:57
1495768,237890,1472.18,Mac OS X,01/22/18 19:10
1495389,1233328,1122.69,Windows,01/22/18 16:50
1492614,151584,19624.50,Windows,01/19/18 21:18
1491780,245470,55097.88,Windows,01/19/18 15:51
1488985,245426,34975.63,Windows,01/18/18 19:09
1488553,1230267,39940.96,Mac OS X,01/18/18 16:25
1488439,809130,150.55,Mac OS X,01/18/18 15:49
1480863,724777,8227.34,Windows,01/17/18 00:35
1480595,237682,21459.67,Windows,01/16/18 21:46
1480022,247962,17864.80,Windows,01/16/18 18:18
1479069,270878,140.11,Windows,01/16/18 16:40
1472759,245670,60900.09,Windows,01/12/18 21:05
1470110,245514,195628.33,Windows,01/11/18 18:33
1466006,1217966,30699.20,Windows,01/10/18 20:19
1465797,240487,17321.42,Windows,01/10/18 18:35
1465653,1217877,3184.52,Windows,01/10/18 17:34
1465588,450468,13760.79,Windows,01/10/18 16:59
1465540,240952,12516.69,Mac OS X,01/10/18 16:37
1463806,673965,33286.94,Windows,01/09/18 23:22
1463486,183252,15290.81,Mac OS X,01/09/18 20:35
1462778,247989,24011.81,Windows,01/09/18 16:56
1460129,1214653,24588.12,Windows,01/08/18 17:57
1457096,1208735,4802.37,Windows,01/05/18 21:59
1455085,237358,3686.00,Windows,01/04/18 21:13
1452530,1210264,16019.72,Mac OS X,01/03/18 19:19
1452385,242335,50370.79,Windows,01/03/18 18:04
1452141,1209850,10918.47,Mac OS X,01/03/18 16:26
1450578,1208939,12879.07,Mac OS X,01/02/18 21:53
1450176,1208795,16852.34,Mac OS X,01/02/18 18:31
1446659,245637,5958.13,Windows,12/28/17 19:20
1442916,240831,38827.24,Windows,12/22/17 21:30
1442604,249237,16661.35,Windows,12/22/17 17:41
1442476,238889,15462.55,Windows,12/22/17 16:47
1438418,1112452,13190.32,Windows,12/20/17 21:20
1429937,1197541,90604.63,Mac OS X,12/18/17 18:36
1429829,1197501,2799.72,Mac OS X,12/18/17 17:44
1429798,238222,16524.44,Windows,12/18/17 17:29
1429675,1197385,13501.38,Windows,12/18/17 16:42
1429613,1197370,4671.16,Windows,12/18/17 16:16
1425560,1015784,8249.48,Windows,12/15/17 13:20
1423751,189930,29957.69,Windows,12/14/17 18:01
1423629,252270,20821.48,Windows,12/14/17 17:07
1423411,240931,117.07,Windows,12/14/17 16:04
1419135,747554,2833.60,Windows,12/13/17 00:48
1418874,732796,7265.63,Windows,12/12/17 21:44
1418368,1190886,19350.92,Windows,12/12/17 17:58
1418103,383098,24081.25,Windows,12/12/17 16:24
1415410,238246,32889.59,Mac OS X,12/11/17 17:57
1415221,1189195,1698.48,Windows,12/11/17 16:40
1415219,1189194,5401.59,Windows,12/11/17 16:39
1414790,237598,22905.97,Windows,12/11/17 14:46
1408421,254652,220.50,Windows,12/08/17 16:25
1406160,1184502,290.94,Mac OS X,12/08/17 00:54
1398740,1179693,148159.15,Windows,12/06/17 20:53
1398479,379273,10130.29,Windows,12/06/17 19:14
1397895,237695,8033.31,Windows,12/06/17 16:18
1388644,281759,9841.50,Windows,12/04/17 23:34
1388009,1169877,85606.66,Windows,12/04/17 20:07
1387456,326586,4270.41,Windows,12/04/17 17:57
1387047,1169353,25355.41,Windows,12/04/17 16:43
1381918,199177,118893.91,Windows,12/01/17 23:22
1381790,1015784,256.68,Windows,12/01/17 22:10
1381676,424792,14534.96,Windows,12/01/17 20:58
1381050,1161506,17617.02,Windows,12/01/17 16:32
1377593,237668,3083.14,Windows,11/30/17 21:52
1375705,237332,579.50,Windows,11/30/17 14:50
1373981,795447,434109.72,Mac OS X,11/29/17 23:27
1372996,611452,190.47,Windows,11/29/17 16:46
1370727,663778,239.74,Windows,11/29/17 00:04
1370214,385651,44318.54,Mac OS X,11/28/17 19:41
1370180,249573,89314.54,Windows,11/28/17 19:30
1369585,240922,27467.36,Windows,11/28/17 16:27
1367919,663778,208.19,Windows,11/28/17 02:42
1366509,240318,54077.35,Windows,11/27/17 15:40
1352780,1150175,5417.58,Windows,11/20/17 20:52
1352543,1150074,6747.10,Windows,11/20/17 19:12
1351872,1149840,42573.36,Windows,11/20/17 15:38
1351846,1149833,18261.05,Windows,11/20/17 15:30
1348020,238141,640.46,Windows,11/17/17 20:37
1347546,452896,19405.65,Windows,11/17/17 17:50
1344687,240462,41561.58,Windows,11/16/17 23:06
1344664,242987,34542.81,Mac OS X,11/16/17 22:55
1340250,237787,14556.29,Windows,11/15/17 21:09
1338414,1143744,129371.14,Windows,11/15/17 13:01
1334894,242921,40271.36,Windows,11/14/17 16:55
1331964,233301,15811.78,Windows,11/13/17 22:43
1331780,239968,22764.21,Windows,11/13/17 21:07
1331479,1124834,14716.99,Windows,11/13/17 19:30
1331078,1124834,419.64,Windows,11/13/17 17:40
1330832,1124735,145127.04,Windows,11/13/17 16:41
1330696,240945,16998.35,Windows,11/13/17 16:09
1325282,233301,308.00,Windows,11/11/17 01:16
1323432,237639,19635.08,Windows,11/10/17 19:20
1323229,1007788,4163.80,Mac OS X,11/10/17 18:34
1318963,241009,708.87,Windows,11/09/17 18:35
1318323,238093,4675.19,Windows,11/09/17 16:24
1310734,352823,28672.29,Windows,11/07/17 22:40
1306163,577531,59304.09,Windows,11/07/17 03:56
1304704,245652,4284.02,Mac OS X,11/06/17 21:00
1303750,1104421,5326.11,Windows,11/06/17 16:36
1303576,1104350,26825.54,Windows,11/06/17 15:59
1302248,743941,17454.78,Windows,11/06/17 12:53
1299270,999607,206.45,Windows,11/04/17 12:19
1293350,1089003,11704.91,Windows,11/02/17 19:50
1285072,237167,53749.65,Mac OS X,11/01/17 17:28
1279913,401034,35527.80,Windows,10/31/17 14:57
1275950,282801,2457.42,Windows,10/30/17 22:39
1275936,196059,15127.46,Windows,10/30/17 22:35
1274729,1089410,14657.18,Windows,10/30/17 17:05
1274639,1089175,25974.57,Windows,10/30/17 16:42
1264611,169842,287126.10,Mac OS X,10/26/17 21:16
1263612,1081881,19811.50,Windows,10/26/17 16:39
1263340,360972,359.99,Windows,10/26/17 15:28
1259036,360972,438.60,Windows,10/25/17 19:31
1255520,1046433,3176.49,Windows,10/24/17 17:13
1252706,237329,4924.16,Windows,10/23/17 19:57
1252703,630624,16504.62,Windows,10/23/17 19:57
1252517,1072014,14638.11,Windows,10/23/17 18:57
1251975,1071779,22759.25,Windows,10/23/17 16:45
1247419,971197,116.84,Windows,10/20/17 19:40
1242462,971197,8703.61,Windows,10/19/17 17:41
1242346,241244,51983.49,Windows,10/19/17 17:03
1237611,261752,18603.55,Windows,10/18/17 23:20
1237020,250915,2293.62,Windows,10/18/17 17:11
1236790,1060782,20333.57,Windows,10/18/17 14:58
1235888,615502,774.36,Mac OS X,10/17/17 20:39
1235824,238236,942.35,Mac OS X,10/17/17 19:56
1235510,352191,880.78,Windows,10/17/17 17:21
1233601,1058955,16441.51,Windows,10/16/17 17:09
1233522,1058926,14338.35,Windows,10/16/17 16:34
1231966,352191,1402.42,Windows,10/14/17 01:09
1231710,233467,11547.13,Windows,10/13/17 20:15
1231393,324732,31545.80,Mac OS X,10/13/17 17:33
1230271,614204,11330.41,Windows,10/12/17 22:42
1229990,1039820,146085.39,Windows,10/12/17 19:15
1228108,154478,24875.77,Mac OS X,10/11/17 21:27
1228093,307184,62900.29,Windows,10/11/17 21:15
1227863,238093,159.73,Windows,10/11/17 19:45
1227781,183290,1937.95,Windows,10/11/17 18:54
1226218,1051900,5129.73,Windows,10/10/17 20:33
1226132,183282,469138.70,Windows,10/10/17 19:44
1225997,465963,12156.49,Windows,10/10/17 18:21
1225744,1051900,182.09,Windows,10/10/17 16:19
1225659,250915,276.47,Windows,10/10/17 15:44
1224071,250915,197.99,Windows,10/09/17 18:34
1223919,1046541,46904.01,Mac OS X,10/09/17 17:11
1223899,1046535,2712.59,Mac OS X,10/09/17 17:01
1223779,1046412,23101.78,Windows,10/09/17 15:51
1219610,238475,75446.96,Mac OS X,10/05/17 21:59
1219607,720230,27195.68,Windows,10/05/17 21:58
1219553,250915,41.78,Windows,10/05/17 21:17
1219552,250915,76.13,Windows,10/05/17 21:17
1219326,250915,491.55,Windows,10/05/17 19:02
1219085,991895,5485.48,Windows,10/05/17 17:11
1217256,236257,199363.87,Windows,10/04/17 19:31
1215808,1042810,53260.29,Windows,10/04/17 16:48
1213622,237359,67691.69,Windows,10/03/17 18:05
1213340,182790,23999.32,Mac OS X,10/03/17 16:20
1210036,1039828,14868.64,Windows,10/02/17 16:43
1210012,1039821,16128.52,Windows,10/02/17 16:34
1210010,1039820,1402.51,Windows,10/02/17 16:34
1207133,237104,8569.11,Windows,09/29/17 18:29
1196772,237616,3104.45,Windows,09/26/17 18:04
1196338,238619,13600.77,Windows,09/26/17 16:40
1196305,284703,857.16,Windows,09/26/17 16:36
1195389,1015784,19052.20,Windows,09/26/17 13:04
1193518,761946,1735.26,Windows,09/25/17 22:57
1193185,1030287,21175.70,Windows,09/25/17 20:18
1192586,1030203,91736.47,Windows,09/25/17 16:47
1192239,1029755,4536.24,Mac OS X,09/25/17 15:49
1190770,1029124,15706.47,Mac OS X,09/24/17 18:48
1188026,182825,18812.45,Mac OS X,09/21/17 22:26
1187969,238120,9340.30,Windows,09/21/17 22:03
1187846,615588,18352.22,Windows,09/21/17 21:11
1187698,238625,558.09,Windows,09/21/17 20:28
1183806,423021,4118.07,Windows,09/20/17 18:58
1182931,238162,12670.58,Windows,09/20/17 14:25
1181087,245385,18890.98,Windows,09/19/17 18:37
1178491,998078,5427.88,Windows,09/18/17 21:57
1178055,238796,143189.52,Windows,09/18/17 19:47
1178012,241839,14870.04,Windows,09/18/17 19:30
1177973,270020,11941.22,Windows,09/18/17 19:14
1177269,237298,401.46,Windows,09/18/17 16:06
1174711,747543,44421.28,Windows,09/15/17 20:11
1166244,237630,2906.47,Windows,09/12/17 16:50
1164137,237613,23104.30,Mac OS X,09/11/17 20:23
1163628,1013177,14017.88,Windows,09/11/17 17:35
1163432,1013126,2030.11,Windows,09/11/17 16:50
1163335,1012937,2627.18,Windows,09/11/17 16:32
1159755,604066,701.79,Windows,09/09/17 17:04
1156461,237615,64403.67,Windows,09/07/17 19:19
1154589,1008095,9474.98,Windows,09/06/17 21:20
1151396,749562,106971.95,Windows,09/05/17 18:53
1150782,1005841,7604.35,Windows,09/05/17 17:26
1147776,825894,8215.97,Windows,09/01/17 21:25
1147618,245356,14568.79,Windows,09/01/17 19:20
1146786,237407,3583.14,Windows,09/01/17 13:59
1145475,237359,1339.61,Windows,08/31/17 20:56
1145349,615315,19282.33,Windows,08/31/17 19:44
1145138,993166,220.25,Windows,08/31/17 18:10
1142434,268602,63726.60,Windows,08/30/17 17:30
1132622,424985,39330.59,Windows,08/29/17 01:14
1131159,998228,31899.39,Mac OS X,08/28/17 17:37
1131125,998212,27.23,Mac OS X,08/28/17 17:25
1128859,303714,36707.21,Windows,08/25/17 18:50
1128803,996577,11086.88,Mac OS X,08/25/17 18:29
1126987,239990,4040.27,Windows,08/24/17 18:22
1124939,245520,56718.64,Windows,08/23/17 19:42
1124931,240314,5890.86,Windows,08/23/17 19:38
1124866,980849,19907.23,Windows,08/23/17 19:08
1124431,237636,27653.18,Mac OS X,08/23/17 16:33
1122523,163684,29060.10,Mac OS X,08/22/17 17:53
1122233,682873,23943.78,Windows,08/22/17 16:15
1122225,993166,4404.70,Windows,08/22/17 16:13
1120643,407644,79429.66,Windows,08/21/17 23:33
1120004,423284,31156.88,Mac OS X,08/21/17 20:01
1119395,991856,123540.20,Windows,08/21/17 16:30
1119288,237145,164.19,Windows,08/21/17 16:01
1117701,991055,10939.43,Windows,08/20/17 20:46
1116884,289695,12367.50,Windows,08/18/17 20:14
1114245,237836,5189.43,Windows,08/17/17 20:14
1111207,237935,132.74,Windows,08/17/17 04:45
1102366,319507,20601.49,Windows,08/16/17 18:20
1101958,985308,11270.23,Windows,08/16/17 16:17
1101888,581081,54357.03,Windows,08/16/17 16:03
1101810,985152,17792.83,Windows,08/16/17 15:31
1099331,734466,8921.12,Windows,08/15/17 21:37
1098615,237326,27505.28,Windows,08/15/17 17:34
1098197,734838,207.01,Windows,08/15/17 15:57
1096542,245607,20887.23,Windows,08/14/17 21:06
1095678,204738,54667.56,Windows,08/14/17 16:16
1090396,655474,16431.22,Windows,08/11/17 23:23
1089493,246074,15423.33,Windows,08/11/17 19:25
1086456,441758,22345.39,Windows,08/10/17 20:01
1083307,238659,6521.81,Windows,08/09/17 17:49
1078501,965677,18411.53,Windows,08/08/17 18:09
1075863,808772,679.39,Windows,08/07/17 18:42
1074636,196219,27260.54,Windows,08/07/17 13:41
1070693,245835,28532.31,Mac OS X,08/04/17 18:02
1068087,643635,102189.17,Mac OS X,08/03/17 19:45
1067871,306169,35676.48,Windows,08/03/17 18:48
1066650,237207,9953.14,Mac OS X,08/03/17 16:37
1063875,237609,14754.28,Windows,08/02/17 22:49
1063183,240023,40962.24,Windows,08/02/17 18:14
1063160,968507,449.19,Windows,08/02/17 18:06
1061268,967147,71784.07,Windows,08/01/17 17:39
1060944,967032,358.62,Windows,08/01/17 15:36
1058903,302469,203248.23,Mac OS X,07/31/17 18:00
1055420,245859,23971.97,Windows,07/28/17 16:16
1051583,237630,208.93,Windows,07/26/17 23:35
1049555,239969,25850.86,Windows,07/25/17 19:51
1047514,268732,93842.31,Windows,07/24/17 18:00
1047342,825894,502.88,Windows,07/24/17 16:43
1045563,371543,410.71,Windows,07/21/17 20:08
1045347,615719,14710.37,Mac OS X,07/21/17 18:23
1043726,245483,231626.18,Windows,07/20/17 17:13
1043291,237620,5383.58,Windows,07/20/17 13:53
1042624,655282,7083.03,Windows,07/20/17 00:16
1042499,657913,184410.65,Windows,07/19/17 21:39
1042317,821740,4082.49,Windows,07/19/17 19:59
1041829,821740,343.77,Windows,07/19/17 16:19
1041735,821740,263.72,Windows,07/19/17 15:31
1041549,245882,4219.78,Windows,07/19/17 14:04
1039989,734471,174882.45,Windows,07/18/17 19:51
1039522,240542,18553.44,Windows,07/18/17 16:51
1039487,820401,16155.96,Windows,07/18/17 16:29
1039480,734471,473.36,Windows,07/18/17 16:23
1037960,602430,79351.44,Mac OS X,07/17/17 21:05
1036715,243427,85320.53,Windows,07/17/17 12:40
1032537,560814,18672.23,Windows,07/14/17 06:24
1030351,237429,1788.13,Windows,07/13/17 22:04
1019572,806008,59648.85,Windows,07/10/17 21:12
1018946,286063,61970.58,Windows,07/10/17 15:55
